itemUID,issueDate,itemResidency,duration,durationValue,residency,state,itemType,itemYear,price,birthYear,gender,county,customerUID,age
13872,2012-07-03,T,Annual,1,T,NE,Fish,2012,18.5,1966,Male,lancaster,2365,46
19002,2013-07-01,T,Annual,1,T,NE,Fish,2013,18.5,1966,Male,lancaster,2365,47
24272,2014-07-03,T,Annual,1,T,NE,Fish,2014,18.5,1966,Male,lancaster,2365,48
29089,2015-05-31,T,Annual,1,T,NE,Fish,2015,18.5,1966,Male,lancaster,2365,49
998,2010-03-30,T,Annual,1,T,NE,Fish,2010,18.5,1968,Male,buffalo,2366,42
6486,2011-03-22,T,Annual,1,T,NE,Fish,2011,18.5,1968,Male,buffalo,2366,43
12059,2012-03-25,T,Annual,1,T,NE,Fish,2012,18.5,1968,Male,buffalo,2366,44
29692,2015-07-07,T,Annual,1,T,NE,Fish,2015,18.5,1968,Male,buffalo,2366,47
34885,2016-06-11,T,1-Day,1,T,NE,Fish,2016,7.5,1968,Male,buffalo,2366,48
34911,2016-06-13,T,1-Day,1,T,NE,Fish,2016,7.5,1968,Male,buffalo,2366,48
44768,2018-05-23,T,Annual,1,T,NE,Fish,2018,23,1968,Male,buffalo,2366,50
1862,2010-05-11,T,Annual,1,T,NE,Fish,2010,18.5,1944,Female,douglas,2367,66
6702,2011-04-05,T,Annual,1,T,NE,Fish,2011,18.5,1944,Female,douglas,2367,67
11607,2012-02-14,T,Annual,1,T,NE,Fish,2012,18.5,1944,Female,douglas,2367,68
16436,2012-12-26,T,Annual,1,T,NE,Fish,2013,18.5,1944,Female,douglas,2367,68
22576,2014-04-02,T,Annual,1,T,NE,Fish,2014,18.5,1944,Female,douglas,2367,70
27001,2014-12-26,T,Annual,1,T,NE,Fish,2015,18.5,1944,Female,douglas,2367,70
32342,2015-12-23,T,Annual,1,T,NE,Fish,2016,19.5,1944,Female,douglas,2367,71
38524,2017-02-15,T,Annual,1,T,NE,Fish,2017,23,1944,Female,douglas,2367,73
27299,2015-01-10,T,Annual,1,T,NE,Fish,2015,18.5,1949,Female,lancaster,2368,66
35801,2016-08-26,T,Annual,1,T,NE,Fish,2016,19.5,1949,Female,lancaster,2368,67
77,2009-12-20,T,Annual,1,T,NE,Fish,2010,18.5,1975,Male,valley,2369,34
7286,2011-05-05,T,Annual,1,T,NE,Fish,2011,18.5,1975,Male,valley,2369,36
10810,2011-12-09,T,Annual,1,T,NE,Fish,2012,18.5,1975,Male,valley,2369,36
18175,2013-05-17,T,Annual,1,T,NE,Fish,2013,18.5,1975,Male,valley,2369,38
23516,2014-05-20,T,Annual,1,T,NE,Fish,2014,18.5,1975,Male,valley,2369,39
29186,2015-06-05,T,Annual,1,T,NE,Fish,2015,18.5,1975,Male,valley,2369,40
34926,2016-06-14,T,Annual,1,T,NE,Fish,2016,19.5,1975,Male,valley,2369,41
37771,2016-12-18,T,Annual,1,T,NE,Fish,2017,23,1975,Male,valley,2369,41
42871,2017-12-15,T,Annual,1,T,NE,Fish,2018,23,1975,Male,valley,2369,42
743,2010-03-02,T,Annual,1,T,NE,Hunt Fish Combo,2010,30,1951,Male,gage,2370,59
13647,2012-06-12,T,Annual,1,T,NE,Fish,2012,18.5,1951,Male,gage,2370,61
18550,2013-06-03,T,Annual,1,T,NE,Fish,2013,18.5,1951,Male,gage,2370,62
2566,2010-06-17,T,Season,1,T,NE,Deer,2010,30,1947,Male,lancaster,2371,63
2567,2010-06-17,T,Annual,1,T,NE,Hunt Fish Combo,2010,30,1947,Male,lancaster,2371,63
7952,2011-06-16,T,Annual,1,T,NE,Hunt Fish Combo,2011,30,1947,Male,lancaster,2371,64
8488,2011-07-20,T,Season,1,T,NE,Deer,2011,30,1947,Male,lancaster,2371,64
11897,2012-03-17,T,Annual,1,T,NE,Hunt Fish Combo,2012,30,1947,Male,lancaster,2371,65
13973,2012-07-11,T,Season,1,T,NE,Deer,2012,30,1947,Male,lancaster,2371,65
18765,2013-06-15,T,Annual,1,T,NE,Hunt Fish Combo,2013,30,1947,Male,lancaster,2371,66
19219,2013-07-11,T,Season,1,T,NE,Deer,2013,30,1947,Male,lancaster,2371,66
23157,2014-04-28,T,Annual,1,T,NE,Hunt Fish Combo,2014,30,1947,Male,lancaster,2371,67
24465,2014-07-16,T,Season,1,T,NE,Deer,2014,30,1947,Male,lancaster,2371,67
29393,2015-06-19,T,Annual,1,T,NE,Hunt Fish Combo,2015,30,1947,Male,lancaster,2371,68
30073,2015-08-05,T,Season,1,T,NE,Deer,2015,30,1947,Male,lancaster,2371,68
35454,2016-07-21,T,Annual,1,T,NE,Hunt Fish Combo,2016,31,1947,Male,lancaster,2371,69
36236,2016-09-26,T,Season,1,T,NE,Deer,2016,31,1947,Male,lancaster,2371,69
38773,2017-03-19,T,Annual,1,T,NE,Fish,2017,23,1947,Male,lancaster,2371,70
40679,2017-07-16,T,Season,1,T,NE,Deer,2017,37,1947,Male,lancaster,2371,70
44712,2018-05-20,T,Annual,1,T,NE,Fish,2018,23,1947,Male,lancaster,2371,71
46847,2018-10-27,T,Season,1,T,NE,Deer,2018,37,1947,Male,lancaster,2371,71
2021,2010-05-24,T,Annual,1,T,NE,Fish,2010,18.5,1993,Male,adams,2372,17
7162,2011-04-27,T,Annual,1,T,NE,Fish,2011,18.5,1993,Male,adams,2372,18
13096,2012-05-13,T,Annual,1,T,NE,Fish,2012,18.5,1993,Male,adams,2372,19
18874,2013-06-21,T,Annual,1,T,NE,Fish,2013,18.5,1993,Male,adams,2372,20
21611,2013-12-24,T,Season,1,T,NE,Deer,2013,30,1993,Male,adams,2372,20
23530,2014-05-21,T,Annual,1,T,NE,Fish,2014,18.5,1993,Male,adams,2372,21
34329,2016-05-16,T,Annual,1,T,NE,Fish,2016,19.5,1993,Male,adams,2372,23
37373,2016-11-14,T,Season,1,T,NE,Deer,2016,31,1993,Male,adams,2372,23
40221,2017-06-11,T,1-Day,1,T,NE,Fish,2017,9,1993,Male,adams,2372,24
40344,2017-06-20,T,Annual,1,T,NE,Fish,2017,23,1993,Male,adams,2372,24
41945,2017-10-29,T,Season,1,T,NE,Deer,2017,37,1993,Male,adams,2372,24
45186,2018-06-15,T,Annual,1,T,NE,Fish,2018,23,1993,Male,adams,2372,25
47066,2018-11-04,T,Season,1,T,NE,Deer,2018,37,1993,Male,adams,2372,25
29807,2015-07-15,F,Season,1,F,AZ,Deer,2015,61,1960,Male,NA,2373,55
29808,2015-07-15,F,Season,1,F,AZ,Deer,2015,215,1960,Male,NA,2373,55
4918,2010-11-13,T,Season,1,T,NE,Deer,2010,30,1973,Female,harlan,2374,37
9865,2011-10-31,T,Season,1,T,NE,Deer,2011,30,1973,Female,harlan,2374,38
2080,2010-05-28,T,Annual,1,T,NE,Hunt Fish Combo,2010,30,1966,Male,cheyenne,2375,44
5662,2010-12-31,T,Annual,1,T,NE,Hunt Fish Combo,2011,30,1966,Male,cheyenne,2375,44
5672,2010-12-31,NA,Annual,1,T,NE,WaterFowl,2011,5,1966,Male,cheyenne,2375,44
12688,2012-04-19,T,Annual,1,T,NE,Hunt Fish Combo,2012,30,1966,Male,cheyenne,2375,46
16802,2013-01-13,T,Annual,1,T,NE,Hunt Fish Combo,2013,30,1966,Male,cheyenne,2375,47
22191,2014-02-02,T,Annual,1,T,NE,Hunt Fish Combo,2014,30,1966,Male,cheyenne,2375,48
28960,2015-05-25,T,Annual,1,T,NE,Fish,2015,18.5,1966,Male,cheyenne,2375,49
32835,2016-01-17,T,Annual,1,T,NE,Hunt Fish Combo,2016,31,1966,Male,cheyenne,2375,50
40196,2017-06-09,T,Annual,1,T,NE,Hunt Fish Combo,2017,37,1966,Male,cheyenne,2375,51
45257,2018-06-19,T,Annual,1,T,NE,Fish,2018,23,1966,Male,cheyenne,2375,52
1987,2010-05-22,T,Annual,1,T,NE,Hunt Fish Combo,2010,5,1935,Male,hall,2376,75
2030,2010-05-25,T,Annual,1,T,NE,Fish,2010,18.5,1990,Female,douglas,2377,20
40197,2017-06-09,F,3-Day,1,F,CO,Fish,2017,22,1951,Male,NA,2378,66
42623,2017-11-16,F,2-Day,1,F,CO,Hunt,2017,67,1951,Male,NA,2378,66
42626,2017-11-16,NA,Annual,1,F,CO,WaterFowl,2017,10,1951,Male,NA,2378,66
45098,2018-06-09,F,3-Day,1,F,CO,Fish,2018,22,1951,Male,NA,2378,67
2355,2010-06-08,T,Annual,1,T,NE,Fish,2010,18.5,1978,Female,lancaster,2379,32
7877,2011-06-12,T,Annual,1,T,NE,Fish,2011,18.5,1978,Female,lancaster,2379,33
12879,2012-04-30,T,Annual,1,T,NE,Fish,2012,18.5,1978,Female,lancaster,2379,34
23812,2014-06-02,T,Annual,1,T,NE,Fish,2014,18.5,1985,Male,douglas,2380,29
38353,2017-01-21,T,Annual,1,T,NE,Fish,2017,23,1985,Male,douglas,2380,32
45231,2018-06-18,T,Annual,1,T,NE,Fish,2018,23,1985,Male,douglas,2380,33
9344,2011-10-01,T,1-Day,1,T,NE,Fish,2011,6.5,1961,Female,saline,2381,50
12436,2012-04-08,T,Annual,1,T,NE,Fish,2012,18.5,1961,Female,saline,2381,51
29419,2015-06-21,T,Annual,1,T,NE,Fish,2015,18.5,1961,Female,saline,2381,54
35110,2016-06-29,T,Annual,1,T,NE,Fish,2016,19.5,1961,Female,saline,2381,55
44294,2018-04-29,T,Annual,1,T,NE,Fish,2018,23,1961,Female,saline,2381,57
101,2009-12-22,T,Annual,1,T,NE,Fish,2010,18.5,1975,Male,sarpy,2382,34
5456,2010-12-16,T,Annual,1,T,NE,Fish,2011,18.5,1975,Male,sarpy,2382,35
14142,2012-07-22,T,Annual,1,T,NE,Fish,2012,18.5,1975,Male,sarpy,2382,37
19253,2013-07-13,T,Annual,1,T,NE,Fish,2013,18.5,1975,Male,sarpy,2382,38
35033,2016-06-24,T,Annual,1,T,NE,Fish,2016,19.5,1975,Male,sarpy,2382,41
45722,2018-07-21,T,Annual,1,T,NE,Fish,2018,23,1975,Male,sarpy,2382,43
7231,2011-05-01,T,Annual,1,T,NE,Fish,2011,18.5,1963,Male,douglas,2383,48
12914,2012-05-02,T,Annual,1,T,NE,Fish,2012,18.5,1963,Male,douglas,2383,49
18436,2013-05-28,T,Annual,1,T,NE,Fish,2013,18.5,1963,Male,douglas,2383,50
18744,2013-06-14,T,Annual,1,T,NE,Fish,2013,18.5,1980,Male,douglas,2384,33
2705,2010-06-25,T,Annual,1,T,NE,Fish,2010,18.5,1979,Female,dodge,2385,31
13453,2012-06-01,T,Annual,1,T,NE,Fish,2012,18.5,1979,Female,dodge,2385,33
18801,2013-06-17,T,Annual,1,T,NE,Fish,2013,18.5,1979,Female,dodge,2385,34
35767,2016-08-23,T,Annual,1,T,NE,Fish,2016,19.5,1979,Female,dodge,2385,37
1976,2010-05-21,T,Annual,1,T,NE,Fish,2010,18.5,1980,Female,buffalo,2386,30
6487,2011-03-22,T,Annual,1,T,NE,Fish,2011,18.5,1980,Female,buffalo,2386,31
13535,2012-06-05,T,Annual,1,T,NE,Fish,2012,18.5,1980,Female,buffalo,2386,32
17220,2013-03-22,T,Annual,1,T,NE,Fish,2013,18.5,1980,Female,buffalo,2386,33
22314,2014-03-08,T,Annual,1,T,NE,Fish,2014,18.5,1980,Female,buffalo,2386,34
28410,2015-04-20,T,Annual,1,T,NE,Fish,2015,18.5,1980,Female,buffalo,2386,35
33323,2016-03-15,T,Annual,1,T,NE,Fish,2016,19.5,1980,Female,buffalo,2386,36
38687,2017-03-07,T,5 Year,5,T,NE,Fish,2017,85,1980,Female,buffalo,2386,37
7378,2011-05-10,T,Annual,1,T,NE,Fish,2011,18.5,1975,Female,lancaster,2387,36
22161,2014-01-27,T,Annual,1,T,NE,Fish,2014,18.5,1975,Female,lancaster,2387,39
29869,2015-07-18,T,Annual,1,T,NE,Fish,2015,18.5,1975,Female,lancaster,2387,40
38456,2017-02-04,T,Annual,1,T,NE,Fish,2017,23,1975,Female,lancaster,2387,42
24751,2014-08-05,T,Annual,1,T,NE,Fish,2014,18.5,1960,Female,buffalo,2388,54
1258,2010-04-12,T,Annual,1,T,NE,Fish,2010,18.5,1961,Female,sarpy,2389,49
28240,2015-04-13,T,Annual,1,T,NE,Fish,2015,18.5,1960,Female,lancaster,2390,55
2706,2010-06-25,T,Annual,1,T,NE,Hunt Fish Combo,2010,5,1942,Female,hamilton,2391,68
1946,2010-05-18,F,1-Day,1,F,CO,Fish,2010,8.5,1987,Female,NA,2392,23
785,2010-03-09,T,Annual,1,T,NE,Hunt Fish Combo,2010,5,1938,Male,dodge,2393,72
6183,2011-02-01,T,Annual,1,T,NE,Hunt Fish Combo,2011,5,1938,Male,dodge,2393,73
11586,2012-02-08,T,Annual,1,T,NE,Hunt Fish Combo,2012,5,1938,Male,dodge,2393,74
17958,2013-05-03,T,Annual,1,T,NE,Hunt Fish Combo,2013,5,1938,Male,dodge,2393,75
24027,2014-06-16,T,Annual,1,T,NE,Hunt Fish Combo,2014,5,1938,Male,dodge,2393,76
28015,2015-04-01,T,Annual,1,T,NE,Hunt Fish Combo,2015,5,1938,Male,dodge,2393,77
33366,2016-03-19,T,Annual,1,T,NE,Hunt Fish Combo,2016,5,1938,Male,dodge,2393,78
44001,2018-04-13,T,Annual,1,T,NE,Hunt Fish Combo,2018,5,1938,Male,dodge,2393,80
2395,2010-06-11,T,Annual,1,T,NE,Fish,2010,18.5,1982,Male,douglas,2394,28
5933,2011-01-09,T,Annual,1,T,NE,Fish,2011,18.5,1982,Male,douglas,2394,29
11921,2012-03-18,T,Annual,1,T,NE,Fish,2012,18.5,1982,Male,douglas,2394,30
16716,2013-01-07,T,Annual,1,T,NE,Fish,2013,18.5,1982,Male,douglas,2394,31
2031,2010-05-25,T,Annual,1,T,NE,Fish,2010,18.5,1974,Male,lancaster,2395,36
6488,2011-03-22,T,Annual,1,T,NE,Fish,2011,18.5,1974,Male,lancaster,2395,37
11981,2012-03-20,T,Annual,1,T,NE,Fish,2012,18.5,1974,Male,lancaster,2395,38
18885,2013-06-22,T,Annual,1,T,NE,Fish,2013,18.5,1974,Male,lancaster,2395,39
23445,2014-05-16,T,Annual,1,T,NE,Fish,2014,18.5,1974,Male,lancaster,2395,40
45526,2018-07-09,T,1-Day,1,T,NE,Fish,2018,9,1974,Male,lancaster,2395,44
6389,2011-03-13,T,Annual,1,T,NE,Hunt Fish Combo,2011,5,1940,Male,douglas,2396,71
19412,2013-07-27,T,Annual,1,T,NE,Hunt Fish Combo,2013,5,1940,Male,douglas,2396,73
23975,2014-06-13,T,Annual,1,T,NE,Hunt Fish Combo,2014,5,1940,Male,douglas,2396,74
28600,2015-04-30,T,Annual,1,T,NE,Hunt Fish Combo,2015,5,1940,Male,douglas,2396,75
33356,2016-03-18,T,Annual,1,T,NE,Hunt Fish Combo,2016,5,1940,Male,douglas,2396,76
39173,2017-04-14,T,Annual,1,T,NE,Hunt Fish Combo,2017,5,1940,Male,douglas,2396,77
45078,2018-06-06,T,Annual,1,T,NE,Hunt Fish Combo,2018,5,1940,Male,douglas,2396,78
18113,2013-05-13,T,Annual,1,T,NE,Fish,2013,18.5,1969,Male,douglas,2397,44
24396,2014-07-11,T,3 Year,3,T,NE,Fish,2014,49,1969,Male,douglas,2397,45
39735,2017-05-14,T,3 Year,3,T,NE,Fish,2017,59,1969,Male,douglas,2397,48
2317,2010-06-06,T,Annual,1,T,NE,Fish,2010,18.5,1994,Male,douglas,2398,16
3945,2010-10-02,T,Season,1,T,NE,Fall Turkey,2010,24,1994,Male,douglas,2398,16
3946,2010-10-02,T,Season,1,T,NE,Deer,2010,30,1994,Male,douglas,2398,16
9274,2011-09-26,T,Season,1,T,NE,Fall Turkey,2011,24,1994,Male,douglas,2398,17
9275,2011-09-26,T,Season,1,T,NE,Deer,2011,30,1994,Male,douglas,2398,17
10417,2011-11-13,T,Season,1,T,NE,Deer,2011,73.5,1994,Male,douglas,2398,17
10966,2011-12-22,T,Annual,1,T,NE,Hunt,2012,14,1994,Male,douglas,2398,17
12602,2012-04-15,T,Annual,1,T,NE,Fish,2012,18.5,1994,Male,douglas,2398,18
15853,2012-11-11,T,Season,1,T,NE,Deer,2012,73.5,1994,Male,douglas,2398,18
21117,2013-11-17,T,Season,1,T,NE,Deer,2013,73.5,1994,Male,douglas,2398,19
24922,2014-08-26,T,Annual,1,T,NE,Fish,2014,18.5,1994,Male,douglas,2398,20
27739,2015-03-16,T,Annual,1,T,NE,Fish,2015,18.5,1994,Male,douglas,2398,21
30267,2015-08-24,T,Season,1,T,NE,Deer,2015,73.5,1994,Male,douglas,2398,21
30268,2015-08-24,T,Season,1,T,NE,Fall Turkey,2015,24,1994,Male,douglas,2398,21
30607,2015-09-15,T,Season,1,T,NE,Deer,2015,30,1994,Male,douglas,2398,21
35142,2016-06-30,T,Annual,1,T,NE,Fish,2016,19.5,1994,Male,douglas,2398,22
4857,2010-11-12,T,Season,1,T,NE,Deer,2010,30,1963,Female,seward,2399,47
5807,2011-01-04,T,Annual,1,T,NE,Hunt,2011,14,1963,Female,seward,2399,48
10050,2011-11-07,T,Season,1,T,NE,Deer,2011,30,1963,Female,seward,2399,48
26713,2014-12-03,T,Annual,1,T,NE,Hunt,2014,14,1963,Female,seward,2399,51
26714,2014-12-03,T,Season,1,T,NE,Deer,2014,30,1963,Female,seward,2399,51
1848,2010-05-10,F,Annual,1,F,HI,Fish,2010,50.5,1984,Female,NA,2400,26
7171,2011-04-28,F,Annual,1,F,HI,Fish,2011,50.5,1984,Female,NA,2400,27
12878,2012-04-30,F,Annual,1,F,HI,Fish,2012,50.5,1984,Female,NA,2400,28
18802,2013-06-17,F,1-Day,1,F,HI,Fish,2013,8.5,1984,Female,NA,2400,29
18803,2013-06-17,F,1-Day,1,F,HI,Fish,2013,8.5,1984,Female,NA,2400,29
19038,2013-07-04,F,1-Day,1,F,HI,Fish,2013,8.5,1984,Female,NA,2400,29
19039,2013-07-04,F,1-Day,1,F,HI,Fish,2013,8.5,1984,Female,NA,2400,29
19627,2013-08-18,F,1-Day,1,F,HI,Fish,2013,8.5,1984,Female,NA,2400,29
24563,2014-07-20,F,3-Day,1,F,HI,Fish,2014,17.5,1984,Female,NA,2400,30
34912,2016-06-13,F,1-Day,1,F,HI,Fish,2016,9.5,1984,Female,NA,2400,32
35548,2016-08-01,F,1-Day,1,F,HI,Fish,2016,9.5,1984,Female,NA,2400,32
41242,2017-09-04,F,1-Day,1,F,HI,Fish,2017,12,1984,Female,NA,2400,33
12968,2012-05-06,T,Annual,1,T,NE,Fish,2012,18.5,1949,Male,lancaster,2401,63
23250,2014-05-04,T,Annual,1,T,NE,Fish,2014,18.5,1949,Male,lancaster,2401,65
19689,2013-08-26,F,1-Day,1,F,OK,Fish,2013,8.5,1974,Female,NA,2402,39
3178,2010-08-02,F,1-Day,1,F,KS,Fish,2010,8.5,1968,Male,NA,2403,42
13237,2012-05-22,F,Annual,1,F,KS,Fish,2012,50.5,1968,Male,NA,2403,44
18570,2013-06-04,F,Annual,1,F,KS,Fish,2013,50.5,1968,Male,NA,2403,45
23929,2014-06-10,F,Annual,1,F,KS,Fish,2014,50.5,1968,Male,NA,2403,46
3231,2010-08-09,T,1-Day,1,T,NE,Fish,2010,6.5,1943,Female,lancaster,2404,67
34513,2016-05-27,T,Annual,1,T,NE,Fish,2016,19.5,1943,Female,lancaster,2404,73
13454,2012-06-01,T,Annual,1,T,NE,Fish,2012,18.5,1971,Male,sarpy,2405,41
29919,2015-07-21,T,Annual,1,T,NE,Fish,2015,18.5,1971,Male,sarpy,2405,44
24325,2014-07-06,T,Annual,1,T,NE,Fish,2014,18.5,1965,Female,scotts bluff,2406,49
14430,2012-08-21,T,Annual,1,T,NE,Fish,2012,18.5,1950,Male,dakota,2407,62
19661,2013-08-21,T,Annual,1,T,NE,Fish,2013,18.5,1950,Male,dakota,2407,63
30149,2015-08-11,T,Annual,1,T,NE,Fish,2015,18.5,1950,Male,dakota,2407,65
31513,2015-11-10,T,Season,1,T,NE,Deer,2015,30,1950,Male,dakota,2407,65
32784,2016-01-13,T,Lifetime,99,T,NE,Hunt Fish Combo,2016,0,1950,Male,dakota,2407,66
37039,2016-11-09,T,Season,1,T,NE,Deer,2016,31,1950,Male,dakota,2407,66
2500,2010-06-16,T,Season,1,T,NE,Deer,2010,30,1980,Male,douglas,2408,30
2501,2010-06-16,T,Season,1,T,NE,Deer,2010,30,1980,Male,douglas,2408,30
2502,2010-06-16,T,Season,1,T,NE,Deer,2010,30,1980,Male,douglas,2408,30
2503,2010-06-16,T,Season,1,T,NE,Deer,2010,30,1980,Male,douglas,2408,30
12278,2012-04-02,T,Annual,1,T,NE,Fish,2012,18.5,1980,Male,douglas,2408,32
2226,2010-06-01,T,Annual,1,T,NE,Fish,2010,18.5,1957,Female,cass,2409,53
11980,2012-03-20,T,Annual,1,T,NE,Fish,2012,18.5,1957,Female,cass,2409,55
17909,2013-04-30,T,Annual,1,T,NE,Fish,2013,18.5,1957,Female,cass,2409,56
1015,2010-03-31,T,Annual,1,T,NE,Fish,2010,18.5,1980,Male,douglas,2410,30
13385,2012-05-29,T,Annual,1,T,NE,Fish,2012,18.5,1980,Male,douglas,2410,32
19703,2013-08-27,T,Annual,1,T,NE,Fish,2013,18.5,1980,Male,douglas,2410,33
43650,2018-03-05,T,Annual,1,T,NE,Fish,2018,23,1980,Male,douglas,2410,38
1694,2010-05-01,T,Annual,1,T,NE,Fish,2010,18.5,1971,Male,douglas,2411,39
7269,2011-05-04,T,Annual,1,T,NE,Fish,2011,18.5,1952,Female,jefferson,2412,59
3977,2010-10-03,T,1-Day,1,T,NE,Fish,2010,6.5,1960,Female,holt,2413,50
25638,2014-10-21,T,1-Day,1,T,NE,Fish,2014,6.5,1960,Female,holt,2413,54
7312,2011-05-07,T,Annual,1,T,NE,Fish,2011,18.5,1993,Male,sarpy,2414,18
18437,2013-05-28,T,Annual,1,T,NE,Fish,2013,18.5,1993,Male,sarpy,2414,20
2289,2010-06-04,T,Annual,1,T,NE,Fish,2010,18.5,1971,Male,douglas,2415,39
587,2010-01-22,T,Annual,1,T,NE,Hunt Fish Combo,2010,30,1976,Male,platte,2416,34
589,2010-01-22,NA,Annual,1,T,NE,WaterFowl,2010,5,1976,Male,platte,2416,34
3353,2010-08-24,T,Season,1,T,NE,Deer,2010,30,1976,Male,platte,2416,34
3354,2010-08-24,T,Season,1,T,NE,Fall Turkey,2010,24,1976,Male,platte,2416,34
3355,2010-08-24,T,Season,1,T,NE,Deer,2010,30,1976,Male,platte,2416,34
3356,2010-08-24,T,Lifetime (age 16-45),99,T,NE,Hunt Fish Combo,2010,599,1976,Male,platte,2416,34
3361,2010-08-24,NA,Lifetime,99,T,NE,WaterFowl,2010,100,1976,Male,platte,2416,34
9578,2011-10-16,T,Season,1,T,NE,Fall Turkey,2011,24,1976,Male,platte,2416,35
10494,2011-11-14,T,Season,1,T,NE,Deer,2011,30,1976,Male,platte,2416,35
10495,2011-11-14,T,Season,1,T,NE,Deer,2011,73.5,1976,Male,platte,2416,35
3600,2010-09-11,F,Season,1,F,SD,Deer,2010,55,1950,Male,NA,2417,60
3601,2010-09-11,F,Annual,1,F,SD,Hunt,2010,81,1950,Male,NA,2417,60
20826,2013-11-11,F,Season,1,F,SD,Deer,2013,55,1950,Male,NA,2417,63
8701,2011-08-11,F,Season,1,F,TX,Deer,2011,209,1985,Male,NA,2418,26
2650,2010-06-21,F,1-Day,1,F,CO,Fish,2010,8.5,1951,Male,NA,2419,59
2982,2010-07-13,F,1-Day,1,F,CO,Fish,2010,8.5,1951,Male,NA,2419,59
3297,2010-08-16,F,1-Day,1,F,CO,Fish,2010,8.5,1951,Male,NA,2419,59
24587,2014-07-21,F,1-Day,1,F,CO,Fish,2014,8.5,1951,Male,NA,2419,63
24669,2014-07-28,F,1-Day,1,F,CO,Fish,2014,8.5,1951,Male,NA,2419,63
35415,2016-07-18,F,1-Day,1,F,CO,Fish,2016,9.5,1951,Male,NA,2419,65
3599,2010-09-11,T,1-Day,1,T,NE,Fish,2010,6.5,1952,Male,douglas,2420,58
13086,2012-05-12,T,Annual,1,T,NE,Fish,2012,18.5,1952,Male,douglas,2420,60
23762,2014-05-30,T,Annual,1,T,NE,Fish,2014,18.5,1952,Male,douglas,2420,62
29505,2015-06-26,T,Annual,1,T,NE,Fish,2015,18.5,1952,Male,douglas,2420,63
35920,2016-09-04,T,Annual,1,T,NE,Fish,2016,19.5,1952,Male,douglas,2420,64
40089,2017-06-02,T,Annual,1,T,NE,Fish,2017,23,1952,Male,douglas,2420,65
46101,2018-09-01,T,Annual,1,T,NE,Fish,2018,23,1952,Male,douglas,2420,66
12945,2012-05-05,T,Annual,1,T,NE,Fish,2012,18.5,1975,Male,saunders,2421,37
17778,2013-04-25,T,Annual,1,T,NE,Fish,2013,18.5,1975,Male,saunders,2421,38
22513,2014-03-30,T,Annual,1,T,NE,Hunt Fish Combo,2014,30,1975,Male,saunders,2421,39
28409,2015-04-20,T,Annual,1,T,NE,Fish,2015,18.5,1975,Male,saunders,2421,40
33256,2016-03-12,T,Annual,1,T,NE,Fish,2016,19.5,1975,Male,saunders,2421,41
38819,2017-03-21,T,Annual,1,T,NE,Fish,2017,23,1975,Male,saunders,2421,42
44965,2018-05-31,T,5 Year,5,T,NE,Fish,2018,85,1975,Male,saunders,2421,43
13071,2012-05-11,T,Annual,1,T,NE,Fish,2012,18.5,1961,Male,scotts bluff,2422,51
17910,2013-04-30,T,Annual,1,T,NE,Fish,2013,18.5,1961,Male,scotts bluff,2422,52
21216,2013-11-19,T,Season,1,T,NE,Deer,2013,30,1961,Male,scotts bluff,2422,52
21574,2013-12-22,T,Annual,1,T,NE,Hunt,2013,14,1961,Male,scotts bluff,2422,52
21583,2013-12-22,NA,Annual,1,T,NE,WaterFowl,2013,5,1961,Male,scotts bluff,2422,52
24466,2014-07-16,T,1-Day,1,T,NE,Fish,2014,6.5,1961,Male,scotts bluff,2422,53
1791,2010-05-06,T,Annual,1,T,NE,Fish,2010,18.5,1970,Male,gage,2423,40
8645,2011-08-05,T,Annual,1,T,NE,Fish,2011,18.5,1970,Male,gage,2423,41
17681,2013-04-16,T,Annual,1,T,NE,Fish,2013,18.5,1970,Male,gage,2423,43
3598,2010-09-11,F,1-Day,1,F,IA,Fish,2010,8.5,1956,Male,NA,2424,54
1678,2010-04-30,T,Annual,1,T,NE,Hunt Fish Combo,2010,5,1935,Male,knox,2425,75
6422,2011-03-17,T,Annual,1,T,NE,Hunt Fish Combo,2011,5,1935,Male,knox,2425,76
14355,2012-08-12,T,Annual,1,T,NE,Hunt Fish Combo,2012,5,1935,Male,knox,2425,77
17069,2013-02-21,T,Annual,1,T,NE,Hunt Fish Combo,2013,5,1935,Male,knox,2425,78
23539,2014-05-22,T,Annual,1,T,NE,Hunt Fish Combo,2014,5,1935,Male,knox,2425,79
28945,2015-05-24,T,Annual,1,T,NE,Hunt Fish Combo,2015,5,1935,Male,knox,2425,80
745,2010-03-02,T,Annual,1,T,NE,Fish,2010,18.5,1990,Male,washington,2426,20
21844,2014-01-04,F,1-Day,1,F,WY,Fish,2014,8.5,1973,Male,NA,2427,41
32461,2016-01-01,F,1-Day,1,F,WY,Fish,2015,8.5,1973,Male,NA,2427,43
18591,2013-06-05,T,Annual,1,T,NE,Fish,2013,18.5,1999,Male,sarpy,2428,14
1849,2010-05-10,T,Annual,1,T,NE,Fish,2010,18.5,1962,Female,madison,2429,48
18590,2013-06-05,T,Annual,1,T,NE,Fish,2013,18.5,1962,Female,madison,2429,51
2839,2010-07-04,F,1-Day,1,F,CO,Fish,2010,8.5,1951,Male,NA,2430,59
2840,2010-07-04,F,1-Day,1,F,CO,Fish,2010,8.5,1951,Male,NA,2430,59
